Stemmed Term,mean case doc freq over all A cases,median case doc freq over all A cases,SD of case doc freq over all A cases
19 cfr,0.055733327933489472,0.052631578947368418,0.042714358833864915
19 decemb,0.025863198063359592,0.028571428571428571,0.025487773577575215
19 februari,0.035470913002882305,0.028571428571428571,0.041938706937070247
19 june,0.021724782971922558,0.0,0.027523984346941338
19 march,0.041577483777645315,0.043478260869565216,0.037453566302743144
19 unit,0.031377345751420323,0.028571428571428571,0.037932630189720755
19 usc,0.054087910040931976,0.052631578947368418,0.048028814550339964
191 dsu,0.060718375092449678,0.052631578947368418,0.037600660337940142
1916 act,0.027956667029893575,0.0,0.038498673846550306
192 dsu,0.026081134208069193,0.0,0.039523792532881581
1930 amend,0.049672721872883401,0.043478260869565216,0.043730730699833929
1994 ad,0.043482245682407217,0.043478260869565216,0.035988510183065349
1994 andarticl,0.0,0.0,0.0
1994 antidump,0.073140735340896865,0.058823529411764705,0.035178569154329958
1994 appel,0.021418753618915147,0.0,0.023737571761286397
1994 appli,0.027020994515273691,0.0,0.037708949671205638
1994 articl,0.073140735340896865,0.058823529411764705,0.035178569154329958
1994 becaus,0.021853536227610802,0.0,0.024192994774845815
1994 defin,0.02328210765618223,0.0,0.026349400233558588
1994 doe,0.027291769491931021,0.041666666666666664,0.02619037670528615
1994 dump,0.022006041674233891,0.0,0.031690854595372221
1994 gatt,0.073140735340896865,0.058823529411764705,0.035178569154329958
1994 ha,0.02453524048826243,0.0,0.038341953004481642
1994 interpret,0.01843285750608405,0.0,0.02373623107902182
1994 marrakesh,0.013106669059691,0.0,0.022030266130483575
1994 particular,0.031118722365861953,0.0,0.041476360501593645
1994 provid,0.040336502536664071,0.043478260869565216,0.038384592670774438
1994 pursuant,0.034452055699195287,0.028571428571428571,0.040845879680917227
1994 requir,0.027576550070829247,0.0,0.037981032661276393
1994 theantidump,0.0,0.0,0.0
1994 thegatt,0.0,0.0,0.0
1994 thi,0.024729153802380346,0.0,0.031385721144409288
1994 unit,0.025186869560944136,0.0,0.030471292121391907
1994gatt 1994,0.0,0.0,0.0
1996 dsr,0.034110941605220775,0.041666666666666664,0.032976902420116576
1997 edit,0.028044012418086992,0.0,0.038344347175845957
1997i 323,0.038720340920502451,0.043478260869565216,0.030631918550002565
1998 dsr,0.040625102825264353,0.043478260869565216,0.029010377870653612
1999 30,0.0091851004322400197,0.0,0.018495156722037828
1999 31,0.015931132178271766,0.0,0.037648896352852693
1999 dsr,0.030449664228773123,0.041666666666666664,0.026711047875679579
2 3,0.048244150444311976,0.043478260869565216,0.043344995858273165
2 6,0.045663709442818341,0.043478260869565216,0.045816889061379956
2 abov,0.027630478583500526,0.0,0.040018002108753614
2 ad,0.031900221568413788,0.028571428571428571,0.03835901344142699
2 antidump,0.038720340920502451,0.043478260869565216,0.036694382395131189
2 april,0.028806001932936916,0.0,0.045447252375063391
2 articl,0.05850870070886223,0.052631578947368418,0.043494576818402381
2 cent,0.019740655987795574,0.0,0.031340503224258617
2 includ,0.027074923027944967,0.0,0.039760614389549108
2 octob,0.0315660528131924,0.0,0.048143289293095061
2 panel,0.056950259150420686,0.052631578947368418,0.03628437669713068
2 thi,0.047426449626611161,0.050000000000000003,0.030823297483020765
20 1996,0.034798772293051471,0.041666666666666664,0.037471421640488722
20 april,0.054222986423147948,0.052631578947368418,0.039607973510729422
20 august,0.041589635368744264,0.043478260869565216,0.039066308615933631
20 day,0.018520202894277468,0.0,0.023520490214180154
20 decemb,0.03538700758716911,0.041666666666666664,0.037773476510893446
20 februari,0.050759782959944481,0.052631578947368418,0.033508032257529075
20 june,0.02394700519414478,0.0,0.037876252288418184
20 march,0.044969654042880593,0.043478260869565216,0.047594187014814222
2000 dsr,0.025687759466868364,0.028571428571428571,0.025311362851739499
2000 para,0.026486687733827324,0.0,0.039349707059441186
2001 dsr,0.044093116293277827,0.043478260869565216,0.032992032686591025
2001 para,0.02147173489278752,0.0,0.033546770019185719
2002 amend,0.020375576622716211,0.0,0.039400159170459297
2002 dsr,0.021418753618915147,0.0,0.023737571761286397
2003 perman,0.0062318840579710143,0.0,0.015932803654854277
2004 deleg,0.014185100432240021,0.0,0.023925761013446636
2004 dsr,0.04341678779086236,0.043478260869565216,0.037309597813293877
2004 para,0.030079293858402755,0.028571428571428571,0.033105596441817438
2006 deleg,0.020354327848607023,0.0,0.025748212282770272
2006 exhibit,0.035146111099133043,0.028571428571428571,0.038948249824854467
2007 modifi,0.015011430964452906,0.0,0.022049855072701515
2007 unit,0.034386994055186269,0.0,0.044185622983082262
2008 deleg,0.017150468397607983,0.0,0.027160343920890125
201 work,0.015592423086702261,0.0,0.022226321913233579
2010 deleg,0.017389582095464446,0.0,0.036087288577278206
2011 deleg,0.018095238095238095,0.0,0.041883111290087656
2011 disput,0.012492997198879552,0.0,0.028208047856242261
2012 deleg,0.018095238095238095,0.0,0.041883111290087656
2012 depart,0.0019047619047619048,0.0,0.007126966450997984
2012 revok,0.0019047619047619048,0.0,0.007126966450997984
2012on 14,0.0,0.0,0.0
21 1999,0.019829767655854608,0.0,0.043776634686109359
21 22,0.026181379007465966,0.0,0.031060989230506875
21 24,0.051207113407274928,0.043478260869565216,0.045944175101257652
21 242,0.013716890264877879,0.0,0.022969818966741964
21 93,0.015621652169639785,0.0,0.022937990629125993
21 ad,0.040148912349073883,0.043478260869565216,0.037513687172837797
21 antidump,0.063616925817087361,0.052631578947368418,0.034342996751146028
21 appli,0.04725101103011993,0.043478260869565216,0.035805216682920561
21 articl,0.031900221568413788,0.028571428571428571,0.03835901344142699
21 march,0.031465438959718137,0.028571428571428571,0.038187975558656141
21 novemb,0.037444274938554109,0.043478260869565216,0.031868877787165767
215 canada,0.020101279769471989,0.0,0.032095060649188323
215 dsu,0.060413462613624132,0.052631578947368418,0.041469043574585168
215 malaysia,0.016592507839647427,0.0,0.031211710033319656
215 panel,0.029196531396692926,0.041666666666666664,0.025154737865358476
215 para,0.02328210765618223,0.0,0.026349400233558588
215 –,0.037500608453630395,0.043478260869565216,0.034788398419209561
216 dsustatu,0.0,0.0,0.0
216 understand,0.0085714285714285719,0.0,0.025448360411214069
22 2002,0.012104899930986885,0.0,0.024817890581762238
22 antidump,0.026845555918782463,0.0,0.037595340364801721
22 april,0.019338553117662017,0.0,0.023996424195110593
22 decemb,0.030059871901977165,0.0,0.043951625766138175
22 februari,0.04711010618333273,0.041666666666666664,0.050973727255378014
22 june,0.019126984126984128,0.0,0.030560605643277922
23 1997,0.048244150444311969,0.050000000000000003,0.038348734016230512
23 august,0.029196531396692926,0.041666666666666664,0.025154737865358476
23 januari,0.038349970550132076,0.041666666666666664,0.041654586346413301
23 juli,0.026528095601322146,0.0,0.031278596676789755
23 march,0.027889822595704949,0.0,0.044079611504571209
23 octob,0.029820021067160654,0.0,0.03985726499384766
24 242,0.067080129280290793,0.052631578947368418,0.039196823370838907
24 93,0.025863198063359592,0.028571428571428571,0.025487773577575215
24 ad,0.038720340920502451,0.043478260869565216,0.036694382395131189
24 antidump,0.044780946981108509,0.043478260869565216,0.0373011189532301
24 antidumpingagr,0.0,0.0,0.0
24 appli,0.028391449638589226,0.0,0.038707769619290254
24 april,0.03268237017664935,0.041666666666666664,0.031771460814731693
24 articl,0.035211568990677886,0.041666666666666664,0.037699014612346433
24 becaus,0.032488456862531441,0.028571428571428571,0.038698217786292864
24 doe,0.035821790195864768,0.041666666666666664,0.037901423495352159
24 juli,0.018216011042097999,0.0,0.026702820906958514
24 novemb,0.016592507839647427,0.0,0.031211710033319656
24 octob,0.016027205695397912,0.0,0.022823331115768793
24 provid,0.029535240488262431,0.0,0.039331605326219231
24 requir,0.035821790195864768,0.041666666666666664,0.037901423495352159
24 thi,0.031290000363226905,0.028571428571428571,0.038096268364491051
24 thu,0.028566888235080457,0.0,0.038811136007739132
24 unit,0.045387007587169119,0.043478260869565216,0.038110742702143319
241 242,0.028391449638589226,0.0,0.038707769619290254
242 24,0.030583694957769532,0.0,0.039538180574813231
242 91,0.015011430964452906,0.0,0.022049855072701515
242 93,0.018520202894277468,0.0,0.023520490214180154
242 ad,0.043482245682407217,0.043478260869565216,0.035988510183065349
242 agreement,0.05565155785171938,0.052631578947368418,0.039039375365231513
242 antidump,0.063616925817087361,0.052631578947368418,0.034342996751146028
242 antidumpingagr,0.0,0.0,0.0
242 appel,0.024798772293051472,0.0,0.027542445188850982
242 appli,0.026297980672055247,0.028571428571428571,0.025837773717867406
242 articl,0.044222986423147946,0.043478260869565216,0.040727060671749325
242 becaus,0.035040290993312934,0.028571428571428571,0.041128115404706102
242 doe,0.059695357189636374,0.052631578947368418,0.037846248146555225
242 exist,0.022964647338721913,0.0,0.025790165646326836
242 integr,0.034733314401506621,0.028571428571428571,0.038727301220634093
242 interpret,0.052940597314671899,0.052631578947368418,0.04283527663876293
242 investig,0.030583694957769532,0.0,0.039538180574813231
242 limit,0.032488456862531441,0.028571428571428571,0.038698217786292864
242 mean,0.035974295642487865,0.041666666666666664,0.037988201284836737
242 ofth,0.0,0.0,0.0
242 panel,0.03538700758716911,0.041666666666666664,0.037773476510893446
242 permit,0.029995459663651882,0.0,0.03917765535572821
242 provid,0.063616925817087361,0.052631578947368418,0.034342996751146028
242 read,0.028979684932706876,0.0,0.039096771522877556
242 refer,0.034627494295686519,0.028571428571428571,0.040917871496166859
242 requir,0.033917028291102866,0.041666666666666664,0.038922127113039828
242 second,0.020471650139842361,0.0,0.025592647429892902
242 sentenc,0.050012817507096692,0.043478260869565216,0.044465801714354616
242 theantidump,0.0,0.0,0.0
242 therefor,0.036227343721622902,0.041666666666666664,0.038420189321415714
242 thi,0.036662126330318547,0.041666666666666664,0.038536509905218466
242 thu,0.031900221568413788,0.028571428571428571,0.03835901344142699
242 use,0.029820021067160654,0.0,0.03985726499384766
25 novemb,0.036051905125131671,0.041666666666666664,0.038350827596028945
25 septemb,0.031702797060853327,0.028571428571428571,0.038357929365551741
26 april,0.036566052813192397,0.0,0.051552607415942336
26 januari,0.045510256757396353,0.041666666666666664,0.046379215003053538
26 octob,0.016736213936375467,0.0,0.023915935134082883
26 septemb,0.042242381315607862,0.041666666666666664,0.046690305334823226
27 1960,0.025274962769241946,0.028571428571428571,0.024813182629185086
27 april,0.032686910512997464,0.0,0.052615493870107187
27 decemb,0.031637339169308477,0.0,0.039580574190695446
27 januari,0.027956667029893571,0.0,0.032771704603772663
27 juli,0.039603103382212283,0.041666666666666664,0.045442179728869929
27 novemb,0.0094444444444444445,0.0,0.020520746404694805
28 april,0.034581925829065413,0.0,0.047982640594844542
28 februari,0.027715121136173766,0.0,0.042196970598713808
28 januari,0.016736934563021517,0.0,0.029322791754425204
28 novemb,0.031212390880583096,0.028571428571428571,0.033923371609981531
29 april,0.024327122153209108,0.0,0.042219834106971554
29 februari,0.021830603077742664,0.0,0.031527692022236431
29 novemb,0.029319780566920153,0.0,0.04009318497095149
2the measurethi,0.0,0.0,0.0
3 58,0.017835894083033668,0.0,0.037517236305939408
3 articl,0.053006055206216734,0.050000000000000003,0.041674703165642306
30 april,0.027444274938554111,0.0,0.033215755002535645
30 august,0.012639206712433257,0.0,0.021062697269790712
30 june,0.019644582470669424,0.0,0.038893387340608994
30 octob,0.033153354400493988,0.028571428571428571,0.039311028832855699
30 septemb,0.02567808409913673,0.0,0.043931607350306094
31 32,0.043482245682407217,0.043478260869565216,0.035988510183065349
31 articl,0.020274225632281897,0.0,0.025502703294181826
31 august,0.060283592483754006,0.052631578947368418,0.03775945559528144
31 januari,0.027392383345405287,0.0,0.040093079282931113
31 march,0.039954701201840782,0.041666666666666664,0.045028606234951044
31 octob,0.017781228433402345,0.0,0.02623068615108836
31 vienna,0.036815579015740542,0.043478260869565216,0.037893718125677919
32 192,0.02453524048826243,0.0,0.038341953004481642
32 33,0.023687661181940357,0.0,0.026131025091324759
32 dsu,0.057556319756481282,0.052631578947368418,0.036916941165647497
32 vienna,0.036815579015740542,0.043478260869565216,0.037893718125677919
33 34,0.019861428934655478,0.0,0.024918816992568777
33 dsu,0.025927610301684875,0.0,0.032357621462249422
34 35,0.029385238458465003,0.0,0.038890561554980517
38 dsu,0.063616925817087361,0.052631578947368418,0.034342996751146028
3the measurethi,0.0,0.0,0.0
4 6,0.069807402007563538,0.058823529411764705,0.03933648245891902
4 articl,0.035257137457298984,0.043478260869565216,0.028161973089929685
4 dsu,0.049519918593145147,0.043478260869565216,0.041137731558724099
4 exist,0.059695357189636374,0.052631578947368418,0.037846248146555225
4 februari,0.040107504481579057,0.041666666666666664,0.047440092984559236
4 januari,0.02903780123796277,0.0,0.038537823861164923
4 novemb,0.032903756976983521,0.0,0.046950175980233148
4 understand,0.073140735340896865,0.058823529411764705,0.035178569154329958
411 dsupursu,0.0,0.0,0.0
411 understand,0.020767124546233442,0.0,0.026305967700745295
4the measurethi,0.0,0.0,0.0
5 april,0.027138316806509025,0.0,0.031689911478183841
5 articl,0.033958436158597692,0.043478260869565216,0.025926028441648926
51 52,0.013454106280193239,0.0,0.022884813140037496
52 53,0.014185100432240021,0.0,0.023925761013446636
55780 30,0.0064073226544622422,0.0,0.016420790717378717
58 610,0.024828001375988996,0.0,0.028110320684813207
58 ad,0.015534306781446371,0.0,0.023148223904800244
58 antidump,0.026863282816304755,0.0,0.033305326427538737
5the measurethi,0.0,0.0,0.0
6 7,0.034798772293051471,0.041666666666666664,0.037471421640488722
6 april,0.033712333418215772,0.0,0.050362428606515443
6 dsu,0.073140735340896865,0.058823529411764705,0.035178569154329958
6 march,0.025551015219207437,0.0,0.03854173847373156
6 novemb,0.034735378514487408,0.041666666666666664,0.03966826681404273
6 understand,0.046654047607069558,0.043478260869565216,0.046481766995858383
60 day,0.034798772293051471,0.041666666666666664,0.037471421640488722
610 antidump,0.022789208742230685,0.0,0.025595978125355474
62 dsu,0.073140735340896865,0.058823529411764705,0.035178569154329958
62 dsuupon,0.0,0.0,0.0
64 fed,0.032862349109488695,0.0,0.052677280351706511
64 fr,0.022217681885874103,0.0,0.038445128797561914
65 fed,0.022556390977443608,0.0,0.048958858935638214
66 fed,0.027782984030123616,0.0,0.044929808938357553
67 fed,0.020693036940176528,0.0,0.039789127229479013
67 fr,0.0091851004322400197,0.0,0.018495156722037831
68 fed,0.029399145646285232,0.0,0.046700535962186283
68 fr,0.0091851004322400197,0.0,0.018495156722037831
69 fed,0.037341878294900238,0.0,0.045445262793735119
69 fr,0.0062865497076023385,0.0,0.016152158999572081
6the measurethi,0.0,0.0,0.0
7 articl,0.035821790195864768,0.041666666666666664,0.037901423495352159
7 dsu,0.044069533737725951,0.043478260869565216,0.041353301758921053
7 march,0.010914423740510696,0.0,0.018539915724644793
70 fed,0.037544888792028379,0.0,0.046980958099878303
71 dsu,0.040408256361278302,0.041666666666666664,0.041741528736268088
71 fed,0.042001484827571788,0.028571428571428571,0.047680374577702203
72 fed,0.032201991907874254,0.0,0.047054552234124955
73 fed,0.015350140056022411,0.0,0.037550228949397496
74 fed,0.029424214130096483,0.0,0.047640046713603078
75 fed,0.029424214130096483,0.0,0.047640046713603078
77135a 77135b,0.010851767098906688,0.0,0.022118580390922894
8 9,0.034798772293051471,0.041666666666666664,0.037471421640488722
8 decemb,0.029970023096958082,0.0,0.043532509452767688
8 dsu,0.018520202894277468,0.0,0.023520490214180154
8 june,0.042544888792028376,0.043478260869565216,0.046411030566929447
8101 modif,0.0019047619047619048,0.0,0.007126966450997984
9 2006,0.0491724813726429,0.043478260869565216,0.040975506370189957
9 ad,0.031878235657344559,0.028571428571428571,0.038447128868555551
9 antidump,0.035574597774759305,0.043478260869565216,0.028538574268704486
9 august,0.027283761989644339,0.0,0.043136390752674433
9 januari,0.041365843566005096,0.043478260869565216,0.030614483347873943
9 march,0.010863918690005647,0.0,0.024766614045559739
90 day,0.017497184991464167,0.0,0.022031870769123916
91 92,0.014423195670335258,0.0,0.020964177879240785
91 93,0.031377345751420323,0.028571428571428571,0.037932630189720755
92 93,0.037133039333200862,0.043478260869565216,0.038161471141152259
93 111,0.016440002393024334,0.0,0.023526801474153137
93 112,0.0046825396825396822,0.0,0.012175234353788223
93 184,0.0099160945842868033,0.0,0.019925848198023732
93 95,0.018520202894277468,0.0,0.023520490214180154
93 ad,0.024752086952248478,0.028571428571428571,0.024004919868331358
93 antidump,0.041447613647775175,0.043478260869565216,0.038886184486601
93 appel,0.018520202894277468,0.0,0.023520490214180154
93 appli,0.014598634266826485,0.0,0.021269949346598614
93 articl,0.034275896476058006,0.041666666666666664,0.037075721501088933
93 assess,0.021418753618915147,0.0,0.023737571761286397
93 doe,0.015592423086702261,0.0,0.022226321913233579
93 margin,0.021418753618915147,0.0,0.023737571761286397
93 ofth,0.0,0.0,0.0
93 provid,0.024752086952248478,0.028571428571428571,0.024004919868331358
93 requir,0.025863198063359592,0.028571428571428571,0.025487773577575215
93 theantidump,0.0,0.0,0.0
931 932,0.021418753618915147,0.0,0.023737571761286397
931 antidump,0.015592423086702261,0.0,0.022226321913233579
932 antidump,0.018925756420035595,0.0,0.023358412919151011
94 antidump,0.039895864269938845,0.043478260869565216,0.03709789624065124
94ii antidump,0.015592423086702261,0.0,0.022226321913233579
ab para,0.029732577264546575,0.0,0.040362051031622416
abov appli,0.015621652169639785,0.0,0.022937990629125993
abov articl,0.032290085116172068,0.0,0.043590013825735359
abov conclud,0.057790595284874471,0.052631578947368418,0.040021238070320458
abov ha,0.030843688375657687,0.0,0.036852198007081463
abov korea,0.036815579015740542,0.043478260869565216,0.037893718125677919
abov methodolog,0.017138316806509027,0.0,0.024772635957684738
abov minimi,0.036139250513325089,0.041666666666666664,0.038177387106390487
abov normal,0.03538700758716911,0.041666666666666664,0.037773476510893446
abov reason,0.021243315022423923,0.0,0.023514917529131703
abov thi,0.034410647831700461,0.0,0.042789340796230209
abov unit,0.038678933053007625,0.043478260869565216,0.03885064966517067
abov usdoc,0.025571147119134736,0.0,0.03490263570099543
absenc ani,0.05218835438851592,0.050000000000000003,0.038679808962768382
absenc effect,0.061712163912325452,0.052631578947368418,0.036928873971687995
absenc zero,0.014598634266826485,0.0,0.021269949346598614
absurd result,0.038720340920502451,0.043478260869565216,0.036694382395131189
absurd unreason,0.022964647338721913,0.0,0.025790165646326836
accept price,0.027258352616408878,0.0,0.037908890817821686
accept thi,0.030725716678738618,0.0,0.039754178056822992
access memori,0.036815579015740542,0.043478260869565216,0.037893718125677919
accompani uruguay,0.031891493439481056,0.0,0.048564058432590144
accord appel,0.037761735256014436,0.041666666666666664,0.041422968441566635
accord articl,0.073140735340896865,0.058823529411764705,0.035178569154329958
accord customari,0.057556319756481282,0.052631578947368418,0.036916941165647497
accord european,0.025274962769241946,0.028571428571428571,0.024813182629185086
accord japan,0.029995459663651882,0.0,0.03917765535572821
accord ordinari,0.038720340920502451,0.043478260869565216,0.036694382395131189
accord provis,0.044780946981108509,0.043478260869565216,0.0373011189532301
accord rule,0.051123928618207796,0.050000000000000003,0.040756958375658375
accord thi,0.044780946981108509,0.043478260869565216,0.0373011189532301
accord unit,0.046127748327909855,0.043478260869565216,0.039255809787173808
accord withani,0.0,0.0,0.0
accord witharticl,0.0,0.0,0.0
accordingli compos,0.018520202894277468,0.0,0.023520490214180154
accordingli conclud,0.057330376109485014,0.052631578947368418,0.040489130687598109
accordingli panel,0.061712163912325452,0.052631578947368418,0.036928873971687995
accordingli unit,0.031878235657344559,0.028571428571428571,0.038447128868555551
account appropri,0.051123928618207796,0.050000000000000003,0.040756958375658375
account compar,0.058378830578992111,0.052631578947368418,0.039967216329401867
account determin,0.020471650139842361,0.0,0.025592647429892902
account differ,0.028512222585449127,0.0,0.038751802648743006
account entireti,0.046662775736002284,0.043478260869565216,0.035682532209198876
account export,0.032488456862531441,0.028571428571428571,0.038698217786292864
account onli,0.029995459663651882,0.0,0.03917765535572821
account price,0.028391449638589226,0.0,0.038707769619290254
account relev,0.021059885433960011,0.0,0.026354641493631446
account result,0.054093116293277822,0.052631578947368418,0.030658526191923635
accur reflect,0.052142785921894821,0.050000000000000003,0.041444256413902397
accuraci adequaci,0.023708909956049542,0.0,0.039649601772632069
achiev mutual,0.020208118335053319,0.0,0.026152435799044207
achiev object,0.022977915804002758,0.0,0.039208254886495555
acknowledg thi,0.036692004818939798,0.028571428571428571,0.039701189200395608
act 1916,0.031290000363226905,0.028571428571428571,0.038096268364491051
act 1930,0.049672721872883401,0.043478260869565216,0.043730730699833929
act byrd,0.016528095601322144,0.0,0.023991231497411572
act consist,0.035821790195864768,0.041666666666666664,0.037901423495352159
act hr,0.022367683915671531,0.0,0.038918859487477621
act inconsist,0.063616925817087361,0.052631578947368418,0.034342996751146028
act inconsistentlywith,0.0,0.0,0.0
act manner,0.030408256361278301,0.0,0.039445690833562648
act omiss,0.014598634266826485,0.0,0.021269949346598614
act particular,0.021757462710484652,0.0,0.038509160750084905
act set,0.018520202894277468,0.0,0.023520490214180154
actedinconsist articl,0.0,0.0,0.0
action accompani,0.03466927121725883,0.0,0.047846812843170466
action consid,0.057330376109485014,0.052631578947368418,0.040489130687598109
action dump,0.0091851004322400197,0.0,0.018495156722037828
action ha,0.02547091300288231,0.0,0.039178311171843234
action saa,0.018520202894277468,0.0,0.023520490214180154
action taken,0.032313018266040203,0.028571428571428571,0.038612371068302266
actual dump,0.02100521978432868,0.0,0.026251558205255682
actual extent,0.024896584896584899,0.0,0.041963939714868434
actual margin,0.029513991714153243,0.041666666666666664,0.025650776477435168
ad agreement,0.043482245682407217,0.043478260869565216,0.035988510183065349
ad agreement1,0.022543133195307107,0.0,0.038941446937186132
ad agreementth,0.0,0.0,0.0
ad articl,0.025274962769241946,0.028571428571428571,0.024813182629185086
ad footnot,0.031941629435908614,0.041666666666666664,0.030015275291451551
ad measur,0.031767209299178603,0.0,0.038207384906249683
ad note,0.035798857045996633,0.028571428571428571,0.042963390731768435
ad panel,0.018867640114779705,0.0,0.024245283671111756
ad valorem,0.025863198063359592,0.028571428571428571,0.025487773577575215
add diminish,0.032488456862531441,0.028571428571428571,0.038698217786292864
addit antidump,0.0091851004322400197,0.0,0.018495156722037831
addit articl,0.046127748327909855,0.043478260869565216,0.039255809787173808
addit claim,0.043482245682407217,0.043478260869565216,0.035988510183065349
addit evid,0.031248592495732083,0.0,0.040169709909713809
addit measur,0.029297145250167193,0.0,0.039419496706923164
addit oblig,0.022789208742230685,0.0,0.025595978125355474
addit panel,0.026297980672055247,0.028571428571428571,0.025837773717867406
addit rule,0.028044012418086992,0.0,0.03834434717584595
addit unit,0.044657769031843597,0.043478260869565216,0.041495986265588501
address appel,0.048855021055182579,0.052631578947368418,0.035469831419143553
address argument,0.035211568990677886,0.041666666666666664,0.037699014612346433
address chairman,0.029196531396692926,0.041666666666666664,0.025154737865358476
address claim,0.033482245682407208,0.041666666666666664,0.038776194875836174
address issu,0.067080129280290793,0.052631578947368418,0.039196823370838907
address onli,0.031900221568413788,0.028571428571428571,0.03835901344142699
address question,0.045539513033792209,0.043478260869565216,0.043177077402224845
address relev,0.035792533919468898,0.028571428571428571,0.041505672690672221
address situat,0.025492898913951546,0.0,0.039095447329506046
address thefind,0.0,0.0,0.0
address thi,0.043482245682407217,0.043478260869565216,0.035988510183065349
address zero,0.023153354400493986,0.0,0.039334457999463689
adduc evid,0.037568471347580241,0.043478260869565216,0.035391573583010844
adjust differ,0.029535240488262431,0.0,0.039331605326219231
adjust ensur,0.056774820553929461,0.052631578947368418,0.040642779848770093
adjust price,0.029995459663651882,0.0,0.03917765535572821
administ author,0.03538700758716911,0.041666666666666664,0.037773476510893446
administr action,0.037567821941896513,0.028571428571428571,0.046967633164517193
administr antidump,0.037567821941896513,0.028571428571428571,0.046967633164517193
administr practic,0.040947840616032835,0.041666666666666664,0.047873836632675831
administr procedur,0.021418753618915147,0.0,0.023737571761286397
administr record,0.035550278082247394,0.0,0.043854213960119438
administr review,0.057080129280290798,0.052631578947368418,0.044098301720556385
admit permiss,0.043482245682407217,0.043478260869565216,0.035988510183065349
adopt 1,0.063616925817087361,0.052631578947368418,0.034342996751146028
adopt 10,0.017321746394972939,0.0,0.021760201604648168
adopt 11,0.036957600736709631,0.028571428571428571,0.046827206793030582
adopt 12,0.056950259150420686,0.052631578947368418,0.03628437669713068
adopt 13,0.041402045181154076,0.043478260869565216,0.041625175483823974
adopt 16,0.02337020086448004,0.0,0.025572049546765552
adopt 17,0.050889653089814614,0.050000000000000003,0.037671833386096996
adopt 18,0.049895864269938833,0.050000000000000003,0.04147087193106512
adopt 19,0.059672721872883396,0.052631578947368418,0.040647948329738157
adopt 20,0.063616925817087361,0.052631578947368418,0.034342996751146028
adopt 21,0.034110941605220775,0.041666666666666664,0.032976902420116576
adopt 22,0.032313018266040203,0.028571428571428571,0.038612371068302266
adopt 23,0.067080129280290793,0.052631578947368418,0.039196823370838907
adopt 24,0.038566888235080456,0.041666666666666664,0.040844826439133619
adopt 25,0.035211568990677886,0.041666666666666664,0.037699014612346433
adopt 26,0.027956667029893575,0.0,0.038498673846550306
adopt 27,0.038720340920502451,0.043478260869565216,0.036694382395131189
adopt 30,0.026845555918782463,0.0,0.037595340364801721
adopt 31,0.055839148039309561,0.052631578947368418,0.040565764624213956
adopt 9,0.053616925817087345,0.052631578947368418,0.038967250465713386
adopt appel,0.048032510232671764,0.050000000000000003,0.03174782247650073
adopt approach,0.032313018266040203,0.028571428571428571,0.038612371068302266
adopt dsb,0.053375379923367557,0.052631578947368418,0.042770074922858968
adopt panel,0.063616925817087361,0.052631578947368418,0.034342996751146028
adopt recommend,0.017581090407177365,0.0,0.028643062815028663
adopt report,0.051424680497907049,0.043478260869565216,0.04273836851357856
adopt thi,0.032630478583500523,0.028571428571428571,0.03891192586489263
adopt unit,0.050718375092449662,0.052631578947368418,0.044350340132880819
adopté le,0.056209518409679943,0.052631578947368418,0.03527037636499164
adoptó elinform,0.0,0.0,0.0
advanc unit,0.032488456862531441,0.028571428571428571,0.038698217786292864
advers fact,0.024056248762131117,0.0,0.041141870697329559
afair comparison,0.0,0.0,0.0
affect export,0.020438233264320219,0.0,0.03749234534387872
affect import,0.050148912349073878,0.050000000000000003,0.036573649143247809
affect price,0.038373624326646268,0.041666666666666664,0.040168090474193063
affect pricecompar,0.0,0.0,0.0
affirm determin,0.046227343721622891,0.043478260869565216,0.038534366562774855
affirm dump,0.035529029308138199,0.041666666666666664,0.041409020413570787
agenda meet,0.068696290896452419,0.052631578947368418,0.039643690730389709
aggreg examin,0.03949521916341138,0.041666666666666664,0.03855477540854705
aggreg export,0.014598634266826485,0.0,0.021269949346598614
aggreg intermedi,0.050759782959944481,0.052631578947368418,0.033508032257529075
aggreg level,0.019043078711270933,0.0,0.024478323413911901
aggreg multipl,0.022964647338721913,0.0,0.025790165646326836
aggreg order,0.021059885433960011,0.0,0.026354641493631446
aggreg price,0.033087896508949138,0.0,0.040507258569300111
aggreg result,0.054093116293277822,0.052631578947368418,0.030658526191923635
aggreg transact,0.018520202894277468,0.0,0.023520490214180154
aggreg unit,0.023643452064504696,0.0,0.04082077293230179
aggreg valu,0.050948490021716572,0.043478260869565216,0.044658312676017338
agre appel,0.022418838371860313,0.0,0.032124447417407692
agre follow,0.066733412686434637,0.058823529411764705,0.04269724082177636
agre panel,0.050889653089814614,0.050000000000000003,0.037671833386096996
agre reason,0.056273930648005233,0.052631578947368418,0.040465777699727444
agre solut,0.043241349194371143,0.043478260869565216,0.037272023432472413
agre thi,0.056209518409679943,0.052631578947368418,0.03527037636499164
agre unit,0.049977634351708926,0.052631578947368418,0.040162854258220519
agreement accord,0.050889653089814614,0.050000000000000003,0.037671833386096996
agreement accordingli,0.063616925817087361,0.052631578947368418,0.034342996751146028
agreement act,0.057955550155711681,0.052631578947368418,0.044070907293238336
agreement action,0.060108153887262795,0.052631578947368418,0.037800691867984175
